BusinessEntityID;TotalPurchaseYTD;DateFirstPurchase;BirthDate;MaritalStatus;YearlyIncome;Gender;TotalChildren;NumberChildrenAtHome;Education;Occupation;HomeOwnerFlag;NumberCarsOwned;etlloadid;etlloaddate
3760;334.9736;16-01-2003;20-08-1962;M;75001-100000;M;1;2;Partial College;Professional;true;3;12371;07-11-2018
3773;530.48;05-09-2003;25-10-1962;S;50001-75000;M;1;0;Bachelors ;Professional;false;1;12371;07-11-2018
3775;62.47;24-01-2004;19-08-1954;M;75001-100000;M;4;2;Partial College;Professional;true;1;12371;07-11-2018
3777;-32.6;23-09-2003;24-04-1940;M;50001-75000;M;3;0;Bachelors ;Management;true;2;12371;07-11-2018
3790;1179.86;26-07-2003;15-05-1961;M;50001-75000;M;1;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
3792;1741.99;03-12-2002;21-08-1969;S;25001-50000;M;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
3807;-58.51;05-07-2004;21-04-1959;M;50001-75000;M;5;4;Bachelors ;Professional;true;1;12371;07-11-2018
3809;1666.0;17-03-2004;22-09-1961;M;50001-75000;M;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
3824;642.7575;03-10-2002;09-09-1951;M;25001-50000;M;3;0;High School;Skilled Manual;true;2;12371;07-11-2018
3826;14.03;13-05-2004;01-04-1945;M;greater than 100000;M;4;4;Bachelors ;Management;true;4;12371;07-11-2018
3841;-1000.435;07-01-2003;15-06-1956;M;0-25000;M;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
3843;1161.49;07-12-2003;19-06-1941;M;25001-50000;M;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
3858;19.5;13-06-2004;11-12-1956;M;greater than 100000;M;3;4;Partial High School;Professional;false;4;12371;07-11-2018
3860;-1261.3;26-07-2001;14-02-1954;S;75001-100000;M;2;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
3875;-17.03;09-02-2004;20-03-1960;M;75001-100000;M;5;4;Partial College;Professional;true;3;12371;07-11-2018
3877;-30.0;18-07-2004;24-04-1960;M;25001-50000;M;4;2;High School;Skilled Manual;true;3;12371;07-11-2018
3890;-13.01;15-04-2004;20-05-1948;M;50001-75000;M;2;1;Partial College;Professional;false;2;12371;07-11-2018
3613;-29.99;17-02-2004;21-08-1947;M;25001-50000;F;2;1;High School;Professional;true;2;12371;07-11-2018
3620;-2071.4192;27-05-2003;13-09-1971;M;50001-75000;F;1;0;Graduate Degree;Professional;true;0;12371;07-11-2018
3622;-2.96;01-05-2004;26-09-1957;S;50001-75000;F;2;0;High School;Professional;true;2;12371;07-11-2018
3645;-2457.78;27-07-2001;14-08-1976;S;0-25000;F;1;1;High School;Manual;false;0;12371;07-11-2018
3647;-2443.35;23-04-2002;14-12-1967;S;75001-100000;F;2;0;Bachelors ;Professional;true;0;12371;07-11-2018
3652;61.0;27-06-2004;15-10-1965;S;25001-50000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
3654;337.5;27-11-2002;06-10-1973;M;75001-100000;F;0;0;Bachelors ;Professional;false;3;12371;07-11-2018
3677;2352.02;22-12-2003;10-08-1958;S;50001-75000;F;4;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3679;734.5018;07-07-2001;18-12-1978;S;25001-50000;F;0;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
3686;36.7;12-08-2003;19-11-1952;S;50001-75000;F;4;2;Partial College;Professional;true;2;12371;07-11-2018
3688;543.99;19-08-2003;23-11-1963;M;50001-75000;M;4;2;Bachelors ;Professional;true;2;12371;07-11-2018
3711;-539.9882;17-08-2002;08-09-1978;S;0-25000;M;0;0;Partial College;Manual;true;1;12371;07-11-2018
3713;22.7;15-12-2003;05-07-1971;M;25001-50000;F;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3720;-4.99;23-11-2003;24-05-1961;M;75001-100000;M;5;4;Partial College;Professional;true;3;12371;07-11-2018
3722;-28.99;09-08-2003;15-09-1977;M;0-25000;F;0;0;High School;Manual;false;1;12371;07-11-2018
3745;1676.0;05-12-2002;22-02-1968;M;50001-75000;M;2;2;Bachelors ;Professional;true;1;12371;07-11-2018
3747;32.48;23-08-2003;08-02-1965;S;25001-50000;M;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
3752;-82.73;17-05-2004;09-01-1970;M;25001-50000;M;1;1;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
3754;-1098.33;22-02-2002;04-08-1963;S;50001-75000;M;0;0;Bachelors ;Professional;false;2;12371;07-11-2018
3756;1161.49;13-04-2004;02-01-1954;M;50001-75000;M;2;0;Partial High School;Skilled Manual;true;2;12371;07-11-2018
3779;20.0;18-01-2004;19-02-1976;S;25001-50000;M;0;0;High School;Skilled Manual;false;2;12371;07-11-2018
3781;2349.08;16-06-2004;09-08-1963;M;50001-75000;M;3;2;Graduate Degree;Professional;false;0;12371;07-11-2018
3786;-2181.565;17-07-2002;21-09-1976;S;25001-50000;M;0;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
3788;-729.31;28-03-2002;12-12-1969;M;25001-50000;M;0;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
3811;-7.02;17-03-2004;24-04-1965;S;0-25000;M;2;2;High School;Manual;false;0;12371;07-11-2018
3813;2299.9905;18-02-2003;03-04-1962;M;50001-75000;M;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
3820;1124.49;02-01-2003;24-02-1968;S;50001-75000;M;2;2;Bachelors ;Professional;false;1;12371;07-11-2018
3822;1.7;25-11-2003;16-02-1918;S;0-25000;M;4;0;Partial High School;Manual;false;2;12371;07-11-2018
3845;-13.01;08-10-2003;19-07-1941;S;greater than 100000;M;1;2;Graduate Degree;Management;false;4;12371;07-11-2018
3847;-1000.435;25-05-2003;03-03-1973;M;50001-75000;M;0;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
3854;30.0;02-05-2004;01-03-1964;S;50001-75000;M;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
3856;787.35;22-03-2004;04-05-1977;S;0-25000;M;0;0;High School;Manual;false;1;12371;07-11-2018
3879;539.97;13-04-2004;08-02-1943;M;50001-75000;M;5;0;Bachelors ;Management;true;2;12371;07-11-2018
3881;2.7;23-07-2004;21-09-1950;M;50001-75000;M;2;1;Partial College;Professional;true;1;12371;07-11-2018
3886;-4.99;15-10-2003;21-10-1973;S;25001-50000;M;0;0;Graduate Degree;Skilled Manual;false;0;12371;07-11-2018
3888;-769.49;19-09-2001;11-08-1971;M;greater than 100000;M;0;5;Partial High School;Professional;true;4;12371;07-11-2018
3911;16.0;22-06-2004;13-02-1943;M;75001-100000;M;5;0;Bachelors ;Management;true;2;12371;07-11-2018
3913;12.5;23-04-2004;22-09-1959;M;50001-75000;F;5;5;Graduate Degree;Professional;true;3;12371;07-11-2018
3619;-187.03;14-05-2003;15-11-1948;M;25001-50000;F;2;1;High School;Professional;true;2;12371;07-11-2018
3630;30.31;01-08-2003;19-10-1974;M;25001-50000;F;0;0;High School;Skilled Manual;true;2;12371;07-11-2018
3637;31.69;09-04-2004;16-02-1978;S;25001-50000;F;0;0;Partial College;Clerical;false;1;12371;07-11-2018
3644;-58.51;09-01-2004;22-09-1958;S;75001-100000;F;5;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3655;2408.36;17-02-2002;17-12-1970;M;75001-100000;M;5;5;Graduate Degree;Management;true;2;12371;07-11-2018
3662;2349.0818;13-10-2002;09-04-1966;M;50001-75000;F;4;0;Graduate Degree;Professional;true;0;12371;07-11-2018
3669;-476.49;21-03-2004;02-02-1967;S;25001-50000;F;1;1;Bachelors ;Clerical;false;1;12371;07-11-2018
3680;-18.99;16-01-2004;19-03-1969;S;25001-50000;F;2;2;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
3687;-32.6;26-11-2003;23-09-1968;M;25001-50000;F;4;4;High School;Skilled Manual;true;3;12371;07-11-2018
3694;-135.22;10-03-2004;27-09-1937;S;0-25000;F;2;0;Bachelors ;Clerical;true;1;12371;07-11-2018
3705;90.97;26-12-2003;13-12-1936;M;greater than 100000;F;2;3;Graduate Degree;Management;true;3;12371;07-11-2018
3712;-2049.0964;20-03-2003;04-01-1970;M;25001-50000;F;1;1;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
3719;518.98;01-05-2004;21-03-1958;S;0-25000;F;2;0;Partial College;Manual;false;1;12371;07-11-2018
3730;2298.01;09-05-2002;12-01-1934;M;50001-75000;F;4;0;Graduate Degree;Management;true;2;12371;07-11-2018
3737;-0.01;10-08-2003;13-10-1973;M;25001-50000;M;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3744;-0.67;22-06-2004;15-12-1957;M;25001-50000;M;1;0;Partial College;Clerical;true;1;12371;07-11-2018
3755;2343.06;28-08-2003;10-12-1961;M;50001-75000;M;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
3762;2281.98;20-05-2004;12-02-1943;M;50001-75000;M;5;0;Bachelors ;Management;true;2;12371;07-11-2018
3769;2415.76;20-03-2004;04-08-1972;M;50001-75000;M;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3780;552.68;18-12-2003;22-11-1963;S;50001-75000;M;0;0;Partial College;Skilled Manual;false;2;12371;07-11-2018
3787;-4.0;06-06-2004;24-09-1972;S;25001-50000;M;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3794;1.6;20-05-2004;06-02-1950;M;50001-75000;M;4;2;Partial College;Professional;true;1;12371;07-11-2018
3805;-21.98;16-12-2003;26-07-1954;M;25001-50000;M;1;0;High School;Clerical;true;1;12371;07-11-2018
3812;-4.99;02-06-2004;17-06-1961;M;75001-100000;M;5;4;Partial College;Professional;true;3;12371;07-11-2018
3819;-53.99;06-01-2004;01-02-1966;S;0-25000;M;1;1;High School;Manual;false;1;12371;07-11-2018
3830;2349.0803;07-11-2002;11-02-1968;S;75001-100000;M;4;4;Bachelors ;Management;true;1;12371;07-11-2018
3837;26.98;22-04-2004;17-04-1952;S;25001-50000;M;3;0;High School;Skilled Manual;true;2;12371;07-11-2018
3844;1085.5;01-11-2003;10-11-1964;S;25001-50000;M;0;0;Bachelors ;Professional;true;1;12371;07-11-2018
3848;-25.01;16-08-2003;05-06-1977;M;25001-50000;M;0;0;Partial College;Clerical;false;1;12371;07-11-2018
3855;2316.47;16-09-2002;22-11-1948;M;50001-75000;M;4;1;Bachelors ;Management;true;2;12371;07-11-2018
3862;19.2;01-01-2004;09-06-1958;S;greater than 100000;M;5;1;Bachelors ;Management;true;4;12371;07-11-2018
3869;42.69;06-12-2003;15-02-1935;M;25001-50000;M;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
3873;1114.48;13-01-2004;24-10-1954;M;0-25000;M;2;0;Partial College;Manual;true;1;12371;07-11-2018
3880;-2101.67;19-04-2002;09-05-1958;S;50001-75000;M;1;0;Bachelors ;Professional;false;1;12371;07-11-2018
3887;543.99;17-07-2003;24-11-1970;M;50001-75000;M;2;0;Graduate Degree;Professional;true;0;12371;07-11-2018
3898;298.375;25-11-2002;27-05-1970;M;75001-100000;M;0;5;High School;Management;true;4;12371;07-11-2018
3905;-476.585;19-12-2002;18-05-1959;S;75001-100000;M;1;0;Bachelors ;Professional;true;1;12371;07-11-2018
3912;2285.0;12-05-2004;21-04-1958;M;75001-100000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
3634;20.5;13-03-2004;14-10-1948;M;75001-100000;F;5;1;High School;Management;true;3;12371;07-11-2018
3648;707.36;26-01-2004;17-07-1949;M;0-25000;F;2;1;Partial High School;Clerical;true;2;12371;07-11-2018
3651;-4.0;06-04-2004;13-06-1938;M;50001-75000;F;3;0;Graduate Degree;Management;false;2;12371;07-11-2018
3665;2349.08;05-08-2003;27-11-1947;S;50001-75000;F;2;1;Bachelors ;Management;false;1;12371;07-11-2018
3666;-539.99;25-04-2004;12-10-1941;M;25001-50000;F;3;0;Bachelors ;Management;true;2;12371;07-11-2018
3683;-45.0;21-03-2004;18-10-1942;M;greater than 100000;F;2;4;Graduate Degree;Management;true;3;12371;07-11-2018
3684;-460.445;12-12-2002;15-12-1964;S;0-25000;F;3;3;High School;Manual;true;0;12371;07-11-2018
3698;4785.54;04-05-2002;23-05-1959;M;greater than 100000;F;0;1;Graduate Degree;Management;true;3;12371;07-11-2018
3701;77.59;18-04-2004;25-10-1965;S;25001-50000;F;3;3;Bachelors ;Skilled Manual;false;2;12371;07-11-2018
3715;45.5;26-08-2003;27-03-1949;S;50001-75000;F;2;1;Partial College;Professional;true;2;12371;07-11-2018
3716;-69.99;17-12-2003;13-02-1965;M;75001-100000;F;3;3;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
3733;-0.01;05-02-2004;17-07-1946;M;0-25000;M;5;0;High School;Skilled Manual;true;2;12371;07-11-2018
3734;1512.0;19-06-2003;21-04-1955;S;50001-75000;M;4;3;High School;Professional;true;0;12371;07-11-2018
3748;-30.0;12-11-2003;11-07-1930;M;50001-75000;M;3;0;Graduate Degree;Management;false;1;12371;07-11-2018
3751;1213.84;30-01-2004;22-08-1978;S;25001-50000;M;0;0;High School;Manual;false;1;12371;07-11-2018
3765;2375.0818;21-05-2003;18-05-1966;S;50001-75000;M;0;0;Graduate Degree;Professional;true;0;12371;07-11-2018
3766;2249.99;15-12-2001;05-11-1963;M;25001-50000;M;1;0;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
3783;572.02;18-02-2004;06-11-1957;S;greater than 100000;M;2;4;Partial College;Professional;false;2;12371;07-11-2018
3784;362.49;11-07-2002;20-04-1969;M;75001-100000;M;1;0;Graduate Degree;Management;true;0;12371;07-11-2018
3798;1130.99;13-02-2004;19-05-1957;M;25001-50000;M;1;0;Partial College;Clerical;true;1;12371;07-11-2018
3801;-2181.565;07-05-2003;28-01-1957;M;50001-75000;M;2;0;High School;Skilled Manual;true;2;12371;07-11-2018
3802;518.5;17-11-2003;03-07-1955;M;50001-75000;M;2;0;High School;Professional;false;2;12371;07-11-2018
3815;334.9736;19-11-2002;15-04-1967;S;75001-100000;M;1;0;Bachelors ;Management;true;2;12371;07-11-2018
3816;-34.99;15-06-2004;04-03-1976;S;0-25000;M;0;0;High School;Manual;false;1;12371;07-11-2018
3833;21.48;19-09-2002;01-04-1970;S;25001-50000;M;2;2;Partial College;Clerical;true;0;12371;07-11-2018
3834;2284.99;02-05-2002;08-07-1978;S;25001-50000;M;0;0;Partial High School;Clerical;false;2;12371;07-11-2018
3851;20.0;11-07-2004;21-09-1956;S;0-25000;M;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
3852;-124.02;29-03-2004;05-02-1939;M;50001-75000;M;3;0;Graduate Degree;Management;true;2;12371;07-11-2018
3865;518.98;16-04-2004;16-08-1963;S;75001-100000;M;0;0;Partial College;Professional;false;2;12371;07-11-2018
3866;-1.04;31-08-2003;11-12-1964;M;50001-75000;M;4;4;Bachelors ;Professional;true;3;12371;07-11-2018
3883;2284.9976;19-07-2002;21-08-1966;S;50001-75000;M;3;3;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
3884;-0.67;15-12-2003;25-04-1973;S;25001-50000;M;0;0;High School;Manual;false;1;12371;07-11-2018
3901;-50.0;14-05-2004;28-10-1975;S;25001-50000;M;0;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
3902;54.67;09-10-2003;24-02-1964;S;50001-75000;M;4;4;Bachelors ;Skilled Manual;false;2;12371;07-11-2018
3915;518.4975;30-11-2002;02-06-1980;M;0-25000;M;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
3916;-21.49;05-08-2003;17-09-1958;M;75001-100000;M;1;1;Bachelors ;Management;true;2;12371;07-11-2018
3919;-539.99;02-05-2004;14-04-1967;S;25001-50000;F;2;2;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
3933;6425.03;23-06-2002;27-10-1952;M;greater than 100000;M;4;5;Partial College;Professional;true;2;12371;07-11-2018
3934;3514.8403;25-03-2003;26-11-1970;M;greater than 100000;F;0;5;High School;Management;true;4;12371;07-11-2018
3659;81.97;30-08-2003;14-11-1968;S;50001-75000;F;2;2;Bachelors ;Skilled Manual;false;1;12371;07-11-2018
3674;-6.01;27-02-2004;16-09-1965;M;25001-50000;F;1;0;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
3676;26.69;29-05-2004;22-03-1971;M;25001-50000;F;1;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3691;22.7;07-07-2004;13-12-1961;M;0-25000;F;1;0;Bachelors ;Manual;true;0;12371;07-11-2018
3693;26.03;08-09-2003;20-04-1966;S;75001-100000;F;0;0;Graduate Degree;Skilled Manual;false;0;12371;07-11-2018
3706;-531.0;30-05-2004;16-05-1963;M;25001-50000;F;1;0;Bachelors ;Skilled Manual;true;0;12371;07-11-2018
3708;699.5;13-01-2004;08-07-1975;S;25001-50000;F;3;3;Partial College;Clerical;true;0;12371;07-11-2018
3710;406.47;28-03-2003;15-05-1980;S;0-25000;F;0;0;Partial College;Manual;false;1;12371;07-11-2018
3723;518.5;11-12-2003;12-07-1961;M;25001-50000;M;4;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
3725;-53.99;02-10-2003;17-02-1952;S;0-25000;F;3;0;Partial College;Manual;false;2;12371;07-11-2018
3740;-24.99;29-02-2004;13-02-1942;M;25001-50000;M;4;0;Bachelors ;Management;true;2;12371;07-11-2018
3742;-20.01;30-01-2004;05-04-1965;M;75001-100000;M;3;1;Bachelors ;Management;true;4;12371;07-11-2018
3757;81.59;06-02-2004;25-11-1930;M;25001-50000;M;1;0;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
3759;563.18;23-04-2004;23-04-1980;S;0-25000;M;0;0;Partial High School;Manual;true;2;12371;07-11-2018
3774;-4.0;04-12-2003;07-05-1956;M;25001-50000;M;1;0;Partial College;Clerical;true;1;12371;07-11-2018
3776;23.19;29-01-2004;20-08-1950;S;50001-75000;M;2;1;Partial College;Professional;false;1;12371;07-11-2018
3791;2363.06;05-11-2003;20-11-1959;S;75001-100000;M;4;0;Graduate Degree;Professional;true;0;12371;07-11-2018
3793;41.0;28-01-2004;02-03-1938;M;25001-50000;M;1;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
3808;2471.96;06-11-2001;25-11-1969;M;75001-100000;M;1;0;Graduate Degree;Management;true;0;12371;07-11-2018
3810;543.99;04-09-2003;12-10-1953;M;25001-50000;M;1;0;Bachelors ;Skilled Manual;true;1;12371;07-11-2018
3823;5.99;22-08-2003;20-12-1942;M;50001-75000;M;3;0;Graduate Degree;Management;true;2;12371;07-11-2018
3825;20.0;01-09-2003;11-10-1938;M;50001-75000;M;3;0;Graduate Degree;Management;true;2;12371;07-11-2018
3827;-3578.27;27-10-2001;21-02-1954;M;50001-75000;M;2;0;Partial High School;Skilled Manual;false;2;12371;07-11-2018
3840;49.99;15-07-2004;27-05-1970;S;50001-75000;M;1;0;Graduate Degree;Professional;true;0;12371;07-11-2018
3842;-50.0;09-08-2003;15-04-1954;S;0-25000;M;2;0;Partial High School;Manual;false;2;12371;07-11-2018
3857;21.0;16-11-2003;11-01-1962;M;0-25000;M;1;0;Graduate Degree;Manual;true;0;12371;07-11-2018
3859;30.31;01-08-2003;26-06-1940;M;50001-75000;M;3;0;Bachelors ;Management;true;2;12371;07-11-2018
3874;535.99;19-02-2004;16-06-1979;S;25001-50000;M;0;0;High School;Skilled Manual;false;2;12371;07-11-2018
3876;1660.98;19-07-2003;14-03-1950;S;50001-75000;M;2;1;High School;Professional;true;2;12371;07-11-2018
3891;1666.0;28-01-2004;07-11-1932;M;25001-50000;M;3;0;Partial College;Professional;false;2;12371;07-11-2018
3893;-150.1164;15-11-2001;20-09-1977;S;0-25000;M;1;1;High School;Manual;true;0;12371;07-11-2018
3908;550.49;28-05-2004;28-09-1976;M;75001-100000;M;0;0;Bachelors ;Professional;true;2;12371;07-11-2018
3910;-2319.9883;26-06-2003;15-07-1969;S;25001-50000;M;0;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3925;48.99;11-12-2003;12-03-1978;S;25001-50000;F;0;0;Partial College;Skilled Manual;false;1;12371;07-11-2018
3927;-2071.4192;15-06-2003;12-02-1964;S;25001-50000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
3940;-4.99;01-07-2004;06-08-1959;M;25001-50000;F;2;0;Partial College;Clerical;false;1;12371;07-11-2018
3942;27.7;19-05-2004;16-02-1957;M;50001-75000;F;2;0;Partial High School;Skilled Manual;true;2;12371;07-11-2018
3944;1.6;08-08-2003;23-03-1978;S;25001-50000;F;0;0;High School;Skilled Manual;false;2;12371;07-11-2018
3957;1085.5;05-02-2004;06-03-1970;M;25001-50000;F;0;0;Bachelors ;Clerical;true;0;12371;07-11-2018
3610;19.69;23-10-2003;28-10-1957;S;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
3614;1651.0;08-06-2004;27-11-1971;M;50001-75000;M;1;1;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3621;-13.01;16-09-2003;14-08-1960;M;50001-75000;F;1;0;Partial College;Skilled Manual;true;1;12371;07-11-2018
3628;-0.01;30-04-2004;16-11-1960;M;75001-100000;F;4;3;High School;Professional;true;3;12371;07-11-2018
3635;-4.99;20-02-2004;09-09-1968;S;50001-75000;F;0;0;Bachelors ;Professional;false;1;12371;07-11-2018
3639;-32.6;22-05-2004;02-05-1940;M;50001-75000;F;3;0;Graduate Degree;Management;true;2;12371;07-11-2018
3646;16.0;23-04-2004;20-01-1962;S;greater than 100000;F;1;2;Bachelors ;Management;false;4;12371;07-11-2018
3653;70.3936;13-08-2001;22-05-1968;S;50001-75000;F;2;2;Bachelors ;Skilled Manual;false;0;12371;07-11-2018
3664;32.69;25-11-2003;05-03-1974;S;50001-75000;F;0;0;Bachelors ;Professional;true;4;12371;07-11-2018
3671;2298.01;08-05-2004;02-03-1955;S;50001-75000;F;4;3;High School;Professional;true;0;12371;07-11-2018
3678;529.48;29-03-2004;14-01-1941;M;25001-50000;F;1;0;Bachelors ;Clerical;true;0;12371;07-11-2018
3689;-510.94;01-02-2002;19-06-1961;M;25001-50000;F;3;0;Graduate Degree;Clerical;true;0;12371;07-11-2018
3721;38.31;02-04-2004;12-09-1945;S;25001-50000;M;5;0;High School;Professional;false;3;12371;07-11-2018
3728;531.0;21-02-2004;10-12-1953;S;25001-50000;F;2;0;Partial College;Skilled Manual;true;2;12371;07-11-2018
3739;333.365;17-09-2002;02-07-1970;M;75001-100000;M;0;5;High School;Management;true;4;12371;07-11-2018
3746;17.5;30-03-2004;22-01-1976;S;0-25000;M;0;0;High School;Manual;false;1;12371;07-11-2018
3753;2264.98;01-05-2004;17-12-1949;M;50001-75000;M;5;1;Partial College;Professional;true;2;12371;07-11-2018
3771;5.0;05-12-2003;04-11-1934;M;50001-75000;M;2;0;Graduate Degree;Management;true;2;12371;07-11-2018
3778;-1194.2;16-01-2002;19-10-1960;M;25001-50000;M;4;2;High School;Skilled Manual;true;2;12371;07-11-2018
3789;-3578.27;05-12-2001;13-12-1972;S;50001-75000;M;0;0;Graduate Degree;Skilled Manual;true;0;12371;07-11-2018
3796;1694.98;20-12-2003;05-08-1949;M;50001-75000;M;2;1;Partial College;Professional;true;2;12371;07-11-2018
3803;-1700.99;29-04-2002;14-03-1963;S;50001-75000;M;3;2;Bachelors ;Professional;false;2;12371;07-11-2018
3814;-30.0;28-07-2004;26-09-1954;S;greater than 100000;M;3;5;High School;Professional;false;0;12371;07-11-2018
3821;-782.99;20-06-2003;07-04-1953;S;50001-75000;M;3;1;Partial High School;Skilled Manual;false;3;12371;07-11-2018
3828;-1627.595;29-03-2003;02-05-1976;M;0-25000;M;0;0;High School;Manual;true;2;12371;07-11-2018
3839;24.0;28-08-2003;18-11-1955;M;0-25000;M;2;0;Partial College;Manual;true;0;12371;07-11-2018
3846;476.49;05-05-2004;11-09-1972;S;greater than 100000;M;0;5;Partial High School;Professional;false;4;12371;07-11-2018
3853;53.18;08-09-2003;27-08-1966;S;75001-100000;M;5;5;Bachelors ;Professional;true;3;12371;07-11-2018
3864;-1126.23;28-10-2001;01-09-1960;S;greater than 100000;M;3;3;Partial College;Professional;true;4;12371;07-11-2018
3871;24.47;16-08-2003;18-07-1964;M;75001-100000;M;5;2;Partial College;Professional;true;1;12371;07-11-2018
3878;4706.04;12-07-2001;09-05-1964;M;50001-75000;M;3;3;Bachelors ;Professional;true;2;12371;07-11-2018
